time;normalv;clouds_all;main_temp;wind_deg;wind_speed
20;38.48;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;35.83;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;37.15;54;-5.89;162;1.46
20;37.15;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;37.15;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;47.77;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;47.77;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;51.75;54;-5.89;162;1.46
20;50.42;54;-5.89;162;1.46
20;50.42;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;49.1;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;45.12;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;46.44;54;-5.89;162;1.46
20;50.42;54;-5.89;162;1.46
20;51.75;54;-5.89;162;1.46
20;51.75;54;-5.89;162;1.46
20;49.1;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;42.46;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;43.79;54;-5.89;162;1.46
20;39.81;54;-5.89;162;1.46
20;37.15;54;-5.89;162;1.46
20;38.48;54;-5.89;162;1.46
20;41.14;54;-5.89;162;1.46
20;82.27;54;-5.89;162;1.46
20;91.56;54;-5.89;162;1.46
20;88.9;54;-5.89;162;1.46
20;95.54;54;-5.89;162;1.46
20;94.21;54;-5.89;162;1.46
20;92.89;54;-5.89;162;1.46
20;94.21;58;-5.89;164;1.22
20;95.54;58;-5.89;164;1.22
20;95.54;58;-5.89;164;1.22
20;96.87;58;-5.9;164;1.22
20;90.23;58;-5.9;164;1.22
20;95.54;58;-5.9;164;1.22
20;95.54;58;-5.9;164;1.22
20;92.89;58;-5.9;164;1.22
20;90.23;54;-5.89;162;1.46
20;94.21;54;-5.89;162;1.46
20;95.54;54;-5.89;162;1.46
20;91.56;54;-5.89;162;1.46
20;92.89;54;-5.89;162;1.46
20;94.21;54;-5.89;162;1.46
20;91.56;54;-5.89;162;1.46
20;103.5;54;-5.89;162;1.46
20;100.85;54;-5.89;162;1.46
20;95.54;54;-5.89;162;1.46
20;92.89;54;-5.89;162;1.46
20;92.89;58;-5.89;164;1.22
20;88.9;58;-5.89;164;1.22
20;82.27;58;-5.89;164;1.22
20;98.19;58;-5.89;164;1.22
20;107.48;58;-5.89;164;1.22
20;88.9;58;-5.89;164;1.22
20;90.23;58;-5.89;164;1.22
20;87.58;58;-5.89;164;1.22
20;86.25;58;-5.89;164;1.22
20;88.9;54;-5.89;162;1.46
20;88.9;54;-5.89;162;1.46
20;84.92;58;-5.89;164;1.22
20;95.54;58;-5.89;164;1.22
20;88.9;58;-5.89;164;1.22
20;87.58;58;-5.89;164;1.22
20;87.58;58;-5.89;164;1.22
20;88.9;58;-5.89;164;1.22
20;90.23;58;-5.89;164;1.22
20;87.58;58;-5.89;164;1.22
20;92.89;58;-5.89;164;1.22
20;88.9;58;-5.89;164;1.22
20;91.56;58;-5.89;164;1.22
20;92.89;58;-5.89;164;1.22
20;96.87;58;-5.89;164;1.22
20;92.89;58;-5.89;164;1.22
20;103.5;58;-5.89;164;1.22
20;108.81;58;-5.89;164;1.22
20;107.48;58;-5.89;164;1.22
20;110.14;58;-5.89;164;1.22
20;118.1;58;-5.89;164;1.22
20;118.1;58;-5.89;164;1.22
20;118.1;58;-5.89;164;1.22
20;38.48;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;38.48;58;-5.89;164;1.22
20;33.17;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;31.85;58;-5.89;164;1.22
20;33.17;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;34.5;58;-5.88;164;1.22
20;34.5;58;-5.88;164;1.22
20;35.83;58;-5.88;164;1.22
20;35.83;58;-5.9;164;1.22
20;34.5;58;-5.9;164;1.22
20;35.83;58;-5.9;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;37.15;58;-5.88;164;1.22
20;33.17;58;-5.88;164;1.22
20;35.83;58;-5.88;164;1.22
20;33.17;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;35.83;58;-5.9;164;1.22
20;35.83;58;-5.9;164;1.22
20;37.15;58;-5.9;164;1.22
20;34.5;58;-5.88;164;1.22
20;34.5;58;-5.88;164;1.22
20;35.83;58;-5.88;164;1.22
20;34.5;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;38.48;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;38.48;58;-5.89;164;1.22
20;38.48;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;37.15;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;35.83;58;-5.89;164;1.22
20;34.5;58;-5.89;164;1.22
20;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;35.83;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;37.15;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;43.79;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;35.83;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;50.42;58;-5.89;164;1.22
21;45.12;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;45.12;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;43.79;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;43.79;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;38.48;58;-5.89;164;1.22
21;39.81;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;84;-5.89;155;1.2
21;43.79;84;-5.89;155;1.2
21;42.46;84;-5.89;155;1.2
21;39.81;58;-5.89;164;1.22
21;45.12;58;-5.89;164;1.22
21;42.46;58;-5.89;164;1.22
21;41.14;84;-5.89;155;1.2
21;45.12;84;-5.89;155;1.2
21;39.81;84;-5.89;155;1.2
21;42.46;84;-5.89;155;1.2
21;39.81;84;-5.89;155;1.2
21;41.14;84;-5.89;155;1.2
21;41.14;84;-5.89;155;1.2
21;39.81;84;-5.89;155;1.2
21;39.81;84;-5.89;155;1.2
21;43.79;84;-5.89;155;1.2
21;41.14;84;-5.89;155;1.2
21;41.14;84;-5.89;155;1.2
21;41.14;58;-5.89;164;1.22
21;41.14;58;-5.89;164;1.22
21;0.0;58;-5.89;164;1.22
21;1.33;58;-5.89;164;1.22
00;47.77;94;-5.89;132;1.34
00;42.46;94;-5.89;132;1.34
00;0.0;94;-5.89;132;1.34
00;0.0;94;-5.89;132;1.34
00;29.19;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;0.0;94;-5.89;132;1.34
03;23.88;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;45.12;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;45.12;94;-5.86;132;1.34
00;47.77;94;-5.86;132;1.34
00;46.44;94;-5.86;132;1.34
00;46.44;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;43.79;94;-5.89;132;1.34
00;49.1;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;45.12;94;-5.86;132;1.34
00;47.77;94;-5.86;132;1.34
00;46.44;94;-5.89;132;1.34
00;45.12;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;45.12;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;49.1;94;-5.89;132;1.34
00;50.42;94;-5.89;132;1.34
00;49.1;94;-5.89;132;1.34
00;47.77;94;-5.89;132;1.34
00;50.42;94;-5.89;132;1.34
00;46.44;94;-5.89;132;1.34
00;50.42;94;-5.89;132;1.34
00;50.42;94;-5.89;132;1.34
00;49.1;94;-5.89;132;1.34
00;49.1;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;53.08;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;50.42;94;-5.88;132;1.33
01;51.75;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;50.42;94;-5.88;132;1.34
01;50.42;94;-5.88;132;1.34
01;50.42;94;-5.88;132;1.34
01;51.75;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;47.77;94;-5.88;132;1.34
01;50.42;94;-5.88;132;1.34
01;50.42;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;50.42;94;-5.88;132;1.34
01;49.1;94;-5.88;132;1.34
01;50.42;94;-5.88;132;1.34
01;50.42;94;-5.88;132;1.34
01;49.1;94;-5.88;132;1.34
01;49.1;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;46.44;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;51.75;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;50.42;95;-5.89;131;1.13
01;49.1;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;47.77;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;46.44;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;46.44;95;-5.89;131;1.13
01;47.77;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;46.44;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;46.44;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;50.42;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;50.42;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;94;-5.89;132;1.34
01;47.77;94;-5.89;132;1.34
01;46.44;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;47.77;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;50.42;95;-5.89;131;1.13
01;50.42;95;-5.89;131;1.13
01;50.42;94;-5.89;132;1.34
01;46.44;94;-5.89;132;1.34
01;50.42;94;-5.89;132;1.34
01;50.42;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;50.42;95;-5.89;131;1.13
01;50.42;94;-5.89;132;1.34
01;49.1;94;-5.89;132;1.34
01;49.1;95;-5.89;131;1.13
01;50.42;94;-5.89;132;1.34
01;46.44;94;-5.89;132;1.34
01;50.42;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;46.44;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;49.1;95;-5.89;131;1.13
01;47.77;95;-5.89;131;1.13
01;43.79;95;-5.89;131;1.13
01;43.79;95;-5.89;131;1.13
01;43.79;95;-5.89;131;1.13
01;31.85;95;-5.89;131;1.13
01;30.52;95;-5.89;131;1.13
01;29.19;95;-5.89;131;1.13
01;27.87;95;-5.89;131;1.13
01;19.9;95;-5.89;131;1.13
01;18.58;95;-5.89;131;1.13
01;13.27;95;-5.89;131;1.13
01;11.94;95;-5.89;131;1.13
01;9.29;95;-5.89;131;1.13
01;5.31;95;-5.89;131;1.13
01;3.98;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;1.33;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
01;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;0.0;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
02;1.33;95;-5.89;131;1.13
